date,river_level_max,rainfall,sunshine_duration,temperature_avg,wind_speed_avg,humidity_avg,condition,river_level_max_tomorrow
12/19/2020,88,0.2,3.6,28.2,4,78,0,89.467711
12/20/2020,89.467711,0,5.4,27.2,4,82,0,81
12/21/2020,81,4.3,3.1,27.5,4,79,0,74
12/22/2020,74,0.2,1,28.3,3,79,0,71
12/23/2020,71,0,3.7,28.9,3,73,0,84
12/24/2020,84,0.6,7.7,28.1,4,78,0,81
12/25/2020,81,0.1,5.3,29.1,4,72,0,92
12/26/2020,92,0,6.6,28.4,4,77,0,94
12/27/2020,94,0.6,5.9,29.1,4,74,0,89.467711
12/28/2020,89.467711,0,7.7,28.7,3,78,0,67
12/29/2020,67,0,6.8,28.3,4,77,0,87
12/30/2020,87,0.6,2.9,27.8,4,80,0,0
,,,,,,,,
